date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:12:44	440897/440897	---M--	200	added ('OK')	image/jpeg	etag:%226ba41-5f5aa812cde00%22	https://rkwaterproofingcom.in/assets/images/work/chemical.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/chemical.jpg	(from https://rkwaterproofingcom.in/work.php)
20:12:44	362221/362221	---M--	200	added ('OK')	image/jpeg	etag:%22586ed-5f5aaf13b6400%22	https://rkwaterproofingcom.in/assets/images/work/painting.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/painting.jpg	(from https://rkwaterproofingcom.in/work.php)
20:12:44	278952/278952	---M--	200	added ('OK')	image/jpeg	etag:%22441a8-5f5a9fee12780%22	https://rkwaterproofingcom.in/assets/images/work/protective.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/protective.jpg	(from https://rkwaterproofingcom.in/work.php)
20:12:44	278186/278186	---M--	200	added ('OK')	image/jpeg	etag:%2243eaa-5f5aacbae5a80%22	https://rkwaterproofingcom.in/assets/images/work/heat.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/heat.jpg	(from https://rkwaterproofingcom.in/work.php)
20:12:44	317864/317864	---M--	200	added ('OK')	image/jpeg	etag:%224d9a8-5f5aa890b0700%22	https://rkwaterproofingcom.in/assets/images/work/capillary.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/capillary.jpg	(from https://rkwaterproofingcom.in/work.php)
20:12:45	346720/346720	---M--	200	added ('OK')	image/jpeg	etag:%2254a60-5f5aa7911ac00%22	https://rkwaterproofingcom.in/assets/images/work/exterior.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/exterior.jpg	(from https://rkwaterproofingcom.in/work.php)
20:12:45	234842/234842	---M--	200	added ('OK')	image/jpeg	etag:%223955a-5f558a264de80%22	https://rkwaterproofingcom.in/assets/images/backgrounds/project-page-one-bg.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/backgrounds/project-page-one-bg.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:45	546446/546446	---M--	200	added ('OK')	image/jpeg	etag:%228568e-5f5aa12c99700%22	https://rkwaterproofingcom.in/assets/images/work/construction.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/construction.jpg	(from https://rkwaterproofingcom.in/work.php)
20:12:46	267577/267577	---M--	200	added ('OK')	image/jpeg	etag:%2241539-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr5.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr5.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:46	164814/164814	---M--	200	added ('OK')	image/jpeg	etag:%22283ce-5f95aa2aa5cc0%22	https://rkwaterproofingcom.in/assets/images/work/tr3.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr3.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:47	170571/170571	---M--	200	added ('OK')	image/jpeg	etag:%2229a4b-5f95aa2aa5cc0%22	https://rkwaterproofingcom.in/assets/images/work/tr4.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr4.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:47	222814/222814	---M--	200	added ('OK')	image/jpeg	etag:%223665e-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr8.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr8.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:47	276859/276859	---M--	200	added ('OK')	image/jpeg	etag:%224397b-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr9.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr9.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:47	282244/282244	---M--	200	added ('OK')	image/jpeg	etag:%2244e84-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr10.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr10.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:47	204556/204556	---M--	200	added ('OK')	image/jpeg	etag:%2231f0c-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr11.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr11.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:47	254150/254150	---M--	200	added ('OK')	image/jpeg	etag:%223e0c6-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr12.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr12.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:48	271961/271961	---M--	200	added ('OK')	image/jpeg	etag:%2242659-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr13.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr13.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:48	264389/264389	---M--	200	added ('OK')	image/jpeg	etag:%22408c5-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr14.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr14.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:48	141932/141932	---M--	200	added ('OK')	image/jpeg	etag:%2222a6c-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr15.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr15.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:48	259592/259592	---M--	200	added ('OK')	image/jpeg	etag:%223f608-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr17.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr17.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:48	173427/173427	---M--	200	added ('OK')	image/jpeg	etag:%222a573-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr16.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr16.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:49	282168/282168	---M--	200	added ('OK')	image/jpeg	etag:%2244e38-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr18.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr18.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:49	178613/178613	---M--	200	added ('OK')	image/jpeg	etag:%222b9b5-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr19.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr19.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:49	315317/315317	---M--	200	added ('OK')	image/jpeg	etag:%224cfb5-5f95aa2c8e140%22	https://rkwaterproofingcom.in/assets/images/work/tr22.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr22.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:49	205593/205593	---M--	200	added ('OK')	image/jpeg	etag:%2232319-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr21.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr21.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:50	159375/159375	---M--	200	added ('OK')	image/jpeg	etag:%2226e8f-5f95aa2b99f00%22	https://rkwaterproofingcom.in/assets/images/work/tr23.jpg	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/images/work/tr23.jpg	(from https://rkwaterproofingcom.in/gallery.php)
20:12:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:50%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/favicons/apple-touch-icon.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/favicons/apple-touch-icon.png	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:50	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:50%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/favicons/favicon-32x32.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/favicons/favicon-32x32.png	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:50%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/favicons/favicon-16x16.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/favicons/favicon-16x16.png	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:51%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/favicons/site.webmanifest	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/favicons/site.webmanifest	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:51%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/bootstrap/css/bootstrap.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/bootstrap/css/bootstrap.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:51	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:51%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/animate/animate.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/animate/animate.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:51%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/animate/custom-animate.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/animate/custom-animate.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:52%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/fontawesome/css/all.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/fontawesome/css/all.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:52%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/jarallax/jarallax.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/jarallax/jarallax.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:52%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/jquery-magnific-popup/jquery.magnific-popup.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:52	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:52%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/nouislider/nouislider.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/nouislider/nouislider.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:52%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/nouislider/nouislider.pips.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/nouislider/nouislider.pips.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:53%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/odometer/odometer.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/odometer/odometer.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:53%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/swiper/swiper.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/swiper/swiper.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:53%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/endreox-icons/style.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/endreox-icons/style.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:53	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:53%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/tiny-slider/tiny-slider.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/tiny-slider/tiny-slider.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:54%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/reey-font/stylesheet.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/reey-font/stylesheet.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:54%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/owl-carousel/owl.carousel.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/owl-carousel/owl.carousel.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:54%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/owl-carousel/owl.theme.default.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/owl-carousel/owl.theme.default.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:54	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:54%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/bxslider/jquery.bxslider.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/bxslider/jquery.bxslider.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:54%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/bootstrap-select/css/bootstrap-select.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/bootstrap-select/css/bootstrap-select.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:55%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/vegas/vegas.min.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/vegas/vegas.min.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:55%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/jquery-ui/jquery-ui.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/jquery-ui/jquery-ui.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:55%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/timepicker/timePicker.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/timepicker/timePicker.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:55	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:55%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/free-hand-font/stylesheet.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/vendors/free-hand-font/stylesheet.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:55%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/css/endreox.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/css/endreox.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:56%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/css/endreox-responsive.css	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/css/endreox-responsive.css	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:56%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/index.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/index.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:56	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:56%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/resources/logo-1.png	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/assets/images/resources/logo-1.png	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:56%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/index2.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/index2.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:57%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/index3.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/index3.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:57%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/about.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/about.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:57%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/services.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/services.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:57	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:57%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/single-service.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/single-service.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:57%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/electricals-service.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/electricals-service.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:58%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/security-system.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/security-system.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:58%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/electrical-panels.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/electrical-panels.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:58	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:58%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/airconditioning.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/airconditioning.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:58%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/surge-protection.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/surge-protection.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:59%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/indoor-lighting.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/indoor-lighting.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:59%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/install-ceiling-fan.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/install-ceiling-fan.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:59%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/baseboard-heating.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/baseboard-heating.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:12:59	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:59%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/outdoor-lighting.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/outdoor-lighting.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
20:13:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2024%20Mar%202024%2014:42:59%20GMT	https://rkwaterproofingcom.in/assets/vendors/owl-carousel/solar-installation.html	C:/Users/admin/Downloads/delete/ninfra/website/ninfra-rk/rkwaterproofingcom.in/assets/vendors/owl-carousel/solar-installation.html	(from https://rkwaterproofingcom.in/assets/vendors/owl-carousel/404.html)
